year,month,temperature,sea_level,precipitation_rate,location
2060.416667,5,23.68,0.6,5.5,"Quito, Equador"
2060.5,6,23.74,0.64,2.1999999999999997,"Quito, Equador"
2060.583333,7,24.11,0.61,1.3,"Quito, Equador"
2060.666667,8,24.65,0.57,3.2,"Quito, Equador"
2060.75,9,24.45,0.55,8.399999999999999,"Quito, Equador"
2060.833333,10,24.71,0.54,11.299999999999999,"Quito, Equador"
2060.916667,11,24.65,0.53,16.1,"Quito, Equador"
2061,12,24.03,0.52,12.9,"Quito, Equador"
2061.083333,1,24.41,0.55,10.4,"Quito, Equador"
2061.166667,2,25.03,0.53,6.7,"Quito, Equador"
2061.25,3,24.91,0.51,14.6,"Quito, Equador"
2061.333333,4,24.75,0.5,11.9,"Quito, Equador"
2061.416667,5,24.41,0.51,6.800000000000001,"Quito, Equador"
2061.5,6,24.22,0.54,4.6,"Quito, Equador"
2061.583333,7,24.05,0.56,1.8000000000000003,"Quito, Equador"
2061.666667,8,24.43,0.55,2,"Quito, Equador"
2061.75,9,24.37,0.54,7.3,"Quito, Equador"
2061.833333,10,24.39,0.52,11.5,"Quito, Equador"
2061.916667,11,24.79,0.52,12.9,"Quito, Equador"
2062,12,24.08,0.51,10.900000000000002,"Quito, Equador"
2062.083333,1,24.44,0.51,9.8,"Quito, Equador"
2062.166667,2,25.21,0.5,6.499999999999999,"Quito, Equador"
2062.25,3,24.92,0.48,14.3,"Quito, Equador"
2062.333333,4,24.6,0.5,17.7,"Quito, Equador"
2062.416667,5,24.19,0.53,8.799999999999999,"Quito, Equador"
2062.5,6,24.16,0.55,2.6,"Quito, Equador"
2062.583333,7,23.79,0.57,1.7000000000000002,"Quito, Equador"
2062.666667,8,24.57,0.55,2.9000000000000004,"Quito, Equador"
2062.75,9,24.69,0.55,8.9,"Quito, Equador"
2062.833333,10,24.58,0.56,14.6,"Quito, Equador"
2062.916667,11,24.58,0.57,13.100000000000001,"Quito, Equador"
2063,12,24.67,0.6,18.6,"Quito, Equador"
2063.083333,1,24.7,0.6,14.200000000000001,"Quito, Equador"
2063.166667,2,24.95,0.55,11.600000000000001,"Quito, Equador"
2063.25,3,25.09,0.53,18.000000000000004,"Quito, Equador"
2063.333333,4,25.41,0.55,14.100000000000001,"Quito, Equador"
2063.416667,5,25.04,0.64,9.5,"Quito, Equador"
2063.5,6,25.22,0.74,7.6,"Quito, Equador"
2063.583333,7,26.01,0.81,2.4,"Quito, Equador"
2063.666667,8,27.61,0.71,2.9000000000000004,"Quito, Equador"
2063.75,9,28.78,0.64,3.1,"Quito, Equador"
2063.833333,10,27.1,0.61,8.9,"Quito, Equador"
2063.916667,11,26.11,0.66,11.1,"Quito, Equador"
2064,12,26.43,0.86,5.800000000000001,"Quito, Equador"
2064.083333,1,28.16,0.79,2,"Quito, Equador"
2064.166667,2,28.61,0.6,3.4999999999999996,"Quito, Equador"
2064.25,3,26.48,0.54,18.1,"Quito, Equador"
2064.333333,4,25.75,0.53,19.7,"Quito, Equador"
2064.416667,5,24.74,0.55,11.7,"Quito, Equador"
2064.5,6,24.32,0.52,3.9,"Quito, Equador"
2064.583333,7,23.69,0.52,2.3,"Quito, Equador"
2064.666667,8,23.87,0.53,6.499999999999999,"Quito, Equador"
2064.75,9,24.32,0.53,12.5,"Quito, Equador"
2064.833333,10,24.66,0.52,14.7,"Quito, Equador"
2064.916667,11,23.83,0.53,17,"Quito, Equador"
2065,12,23.26,0.53,9.700000000000001,"Quito, Equador"
2065.083333,1,24.35,0.5,12.6,"Quito, Equador"
2065.166667,2,24.46,0.47,13.4,"Quito, Equador"
2065.25,3,24.21,0.48,13.200000000000001,"Quito, Equador"
2065.333333,4,24.6,0.52,16.400000000000002,"Quito, Equador"
2065.416667,5,24.3,0.59,15,"Quito, Equador"
2065.5,6,23.23,0.59,5.8999999999999995,"Quito, Equador"
2065.583333,7,21.81,0.56,0.5,"Quito, Equador"
2065.666667,8,23.87,0.55,2.3,"Quito, Equador"
2065.75,9,24.74,0.56,7.3999999999999995,"Quito, Equador"
2065.833333,10,24.44,0.54,11.600000000000001,"Quito, Equador"
2065.916667,11,24.87,0.53,16.2,"Quito, Equador"
2066,12,24.34,0.53,16.7,"Quito, Equador"
2066.083333,1,24.39,0.51,11.5,"Quito, Equador"
2066.166667,2,24.82,0.49,10.7,"Quito, Equador"
2066.25,3,25.16,0.49,13.999999999999998,"Quito, Equador"
2066.333333,4,24.66,0.53,15,"Quito, Equador"
2066.416667,5,24.35,0.56,7.6,"Quito, Equador"
2066.5,6,24.12,0.61,1.6,"Quito, Equador"
2066.583333,7,25.04,0.61,1.9,"Quito, Equador"
2066.666667,8,25.71,0.57,2.1999999999999997,"Quito, Equador"
2066.75,9,25.63,0.56,5.4,"Quito, Equador"
2066.833333,10,25.66,0.56,8,"Quito, Equador"
2066.916667,11,25.1,0.57,14.400000000000002,"Quito, Equador"
2067,12,25.18,0.62,11.600000000000001,"Quito, Equador"
2067.083333,1,26.15,0.64,2.5,"Quito, Equador"
2067.166667,2,26.7,0.57,2.8000000000000003,"Quito, Equador"
2067.25,3,26.28,0.52,11.799999999999999,"Quito, Equador"
2067.333333,4,25.84,0.5,11.7,"Quito, Equador"
2067.416667,5,24.93,0.5,10.900000000000002,"Quito, Equador"
2067.5,6,24.15,0.52,1.4000000000000001,"Quito, Equador"
2067.583333,7,23.98,0.53,3.6000000000000005,"Quito, Equador"
2067.666667,8,24.58,0.53,5.2,"Quito, Equador"
2067.75,9,24.48,0.52,9.899999999999999,"Quito, Equador"
2067.833333,10,25.07,0.53,11.9,"Quito, Equador"
2067.916667,11,24.75,0.52,13.699999999999998,"Quito, Equador"
2068,12,23.97,0.51,10.2,"Quito, Equador"
2068.083333,1,24.36,0.5,9.2,"Quito, Equador"
2068.166667,2,25.14,0.49,13.600000000000001,"Quito, Equador"
2068.25,3,24.73,0.5,15.100000000000001,"Quito, Equador"
2068.333333,4,24.71,0.55,11.200000000000001,"Quito, Equador"
2068.416667,5,24.79,0.59,7.200000000000001,"Quito, Equador"
2068.5,6,23.74,0.58,2.8000000000000003,"Quito, Equador"
2068.583333,7,24.27,0.59,0.9000000000000001,"Quito, Equador"
2068.666667,8,25.65,0.58,1.9,"Quito, Equador"
2068.75,9,25.75,0.59,6.8999999999999995,"Quito, Equador"
2068.833333,10,25.55,0.59,11.799999999999999,"Quito, Equador"
2068.916667,11,25.5,0.59,16.799999999999997,"Quito, Equador"
2069,12,25.34,0.61,10.299999999999999,"Quito, Equador"
2069.083333,1,25.45,0.6,7.200000000000001,"Quito, Equador"
2069.166667,2,25.76,0.55,8.7,"Quito, Equador"
2069.25,3,25.41,0.52,17.8,"Quito, Equador"
2069.333333,4,25.16,0.56,13.799999999999999,"Quito, Equador"
2069.416667,5,25.33,0.62,7.200000000000001,"Quito, Equador"
2069.5,6,25.07,0.63,2.1999999999999997,"Quito, Equador"
2069.583333,7,25.8,0.62,4.8,"Quito, Equador"
2069.666667,8,25.66,0.61,6.499999999999999,"Quito, Equador"
2069.75,9,25.95,0.64,8.600000000000001,"Quito, Equador"
2069.833333,10,26.16,0.68,10.900000000000002,"Quito, Equador"
2069.916667,11,26.46,0.73,12.6,"Quito, Equador"
2070,12,26.74,0.8,8.9,"Quito, Equador"
2070.083333,1,26.9,0.75,3.2,"Quito, Equador"
2070.166667,2,27.69,0.65,5.800000000000001,"Quito, Equador"
2070.25,3,27.05,0.56,13.100000000000001,"Quito, Equador"
2070.333333,4,26.63,0.57,17.4,"Quito, Equador"
2070.416667,5,26.26,0.61,12.3,"Quito, Equador"
2070.5,6,25.58,0.61,2.5,"Quito, Equador"
2070.583333,7,24.7,0.57,4.7,"Quito, Equador"
2070.666667,8,24.46,0.55,8.399999999999999,"Quito, Equador"
2070.75,9,24.52,0.54,7.6,"Quito, Equador"
2070.833333,10,24.66,0.54,10.7,"Quito, Equador"
2070.916667,11,24.52,0.53,15.100000000000001,"Quito, Equador"
2071,12,23.51,0.53,15,"Quito, Equador"
2071.083333,1,24.24,0.54,15.9,"Quito, Equador"
2071.166667,2,24.23,0.52,17,"Quito, Equador"
2071.25,3,24.21,0.52,17.4,"Quito, Equador"
2071.333333,4,24.48,0.53,18.3,"Quito, Equador"
2071.416667,5,24.51,0.54,7.3,"Quito, Equador"
2071.5,6,23.54,0.54,1.2,"Quito, Equador"
2071.583333,7,23.82,0.55,1.8000000000000003,"Quito, Equador"
2071.666667,8,24.36,0.56,5.5,"Quito, Equador"
2071.75,9,24.55,0.56,9.5,"Quito, Equador"
2071.833333,10,24.96,0.54,12.1,"Quito, Equador"
2071.916667,11,24.84,0.52,11.5,"Quito, Equador"
2072,12,24.06,0.53,14.3,"Quito, Equador"
2072.083333,1,24.95,0.54,11.1,"Quito, Equador"
2072.166667,2,25.06,0.52,10.7,"Quito, Equador"
2072.25,3,25.04,0.52,15.9,"Quito, Equador"
2072.333333,4,25.04,0.52,22.8,"Quito, Equador"
2072.416667,5,24.2,0.55,6.3,"Quito, Equador"
2072.5,6,24.22,0.55,1.6,"Quito, Equador"
2072.583333,7,24.14,0.56,1.3,"Quito, Equador"
2072.666667,8,25.56,0.56,1.4000000000000001,"Quito, Equador"
2072.75,9,25.18,0.56,7.1000000000000005,"Quito, Equador"
2072.833333,10,25.15,0.56,10.100000000000001,"Quito, Equador"
2072.916667,11,25.13,0.55,11.7,"Quito, Equador"
2073,12,24.66,0.55,14.799999999999999,"Quito, Equador"
2073.083333,1,25.21,0.58,8.5,"Quito, Equador"
2073.166667,2,25.81,0.57,7.7,"Quito, Equador"
2073.25,3,25.8,0.52,10.2,"Quito, Equador"
2073.333333,4,25.85,0.51,12.1,"Quito, Equador"
2073.416667,5,24.83,0.51,8.600000000000001,"Quito, Equador"
2073.5,6,24.71,0.54,3.4999999999999996,"Quito, Equador"
2073.583333,7,24.45,0.55,2.6,"Quito, Equador"
2073.666667,8,25.21,0.56,3.4000000000000004,"Quito, Equador"
2073.75,9,25.56,0.54,5.2,"Quito, Equador"
2073.833333,10,25.49,0.56,9.8,"Quito, Equador"
2073.916667,11,25.09,0.56,12.999999999999998,"Quito, Equador"
2074,12,24.9,0.57,19.3,"Quito, Equador"
2074.083333,1,25.17,0.57,10.299999999999999,"Quito, Equador"
2074.166667,2,25.62,0.53,9.6,"Quito, Equador"
2074.25,3,25.48,0.5,10.6,"Quito, Equador"
2074.333333,4,25.12,0.5,26.8,"Quito, Equador"
2074.416667,5,23.61,0.51,5.4,"Quito, Equador"
2074.5,6,23.86,0.52,4.7,"Quito, Equador"
2074.583333,7,23.83,0.52,2.1999999999999997,"Quito, Equador"
2074.666667,8,23.73,0.53,6.8999999999999995,"Quito, Equador"
2074.75,9,24.25,0.55,10.100000000000001,"Quito, Equador"
2074.833333,10,24.92,0.54,9.1,"Quito, Equador"
2074.916667,11,24.89,0.53,16.2,"Quito, Equador"
2075,12,24.78,0.54,13.699999999999998,"Quito, Equador"
2075.083333,1,24.94,0.54,10.8,"Quito, Equador"
2075.166667,2,25.23,0.54,10.4,"Quito, Equador"
2075.25,3,24.83,0.53,12.999999999999998,"Quito, Equador"
2075.333333,4,25.23,0.54,9.000000000000002,"Quito, Equador"
2075.416667,5,25.19,0.55,4.6,"Quito, Equador"
2075.5,6,25.3,0.57,3.0000000000000004,"Quito, Equador"
2075.583333,7,24.26,0.58,3.9,"Quito, Equador"
2075.666667,8,24.34,0.57,8.1,"Quito, Equador"
2075.75,9,25.09,0.58,10.100000000000001,"Quito, Equador"
2075.833333,10,25.45,0.56,10.7,"Quito, Equador"
2075.916667,11,25.67,0.58,13.4,"Quito, Equador"
2076,12,25.5,0.58,11.799999999999999,"Quito, Equador"
2076.083333,1,25.55,0.56,7.9,"Quito, Equador"
2076.166667,2,25.3,0.52,9.1,"Quito, Equador"
2076.25,3,25.7,0.5,13.3,"Quito, Equador"
2076.333333,4,25.42,0.48,12.5,"Quito, Equador"
2076.416667,5,24.56,0.5,5.1,"Quito, Equador"
2076.5,6,23.77,0.52,1.4000000000000001,"Quito, Equador"
2076.583333,7,23.85,0.52,3.0000000000000004,"Quito, Equador"
2076.666667,8,23.82,0.53,6.000000000000001,"Quito, Equador"
2076.75,9,24.4,0.54,9.5,"Quito, Equador"
2076.833333,10,24.89,0.55,11,"Quito, Equador"
2076.916667,11,25.08,0.55,16.5,"Quito, Equador"
2077,12,24.76,0.56,12.5,"Quito, Equador"
2077.083333,1,25.07,0.56,12.8,"Quito, Equador"
2077.166667,2,25.35,0.52,10.500000000000002,"Quito, Equador"
2077.25,3,24.73,0.52,14.499999999999998,"Quito, Equador"
2077.333333,4,24.91,0.54,9.8,"Quito, Equador"
2077.416667,5,25.09,0.58,9.700000000000001,"Quito, Equador"
2077.5,6,25.07,0.58,4.3999999999999995,"Quito, Equador"
2077.583333,7,24.76,0.6,3.4000000000000004,"Quito, Equador"
2077.666667,8,25.2,0.59,3.9,"Quito, Equador"
2077.75,9,25.38,0.59,6.6000000000000005,"Quito, Equador"
2077.833333,10,25.3,0.6,11.4,"Quito, Equador"
2077.916667,11,25.93,0.64,15.100000000000001,"Quito, Equador"
2078,12,26.08,0.67,13.600000000000001,"Quito, Equador"
2078.083333,1,26.17,0.67,6.499999999999999,"Quito, Equador"
2078.166667,2,26.26,0.62,7.1000000000000005,"Quito, Equador"
2078.25,3,26.54,0.61,11,"Quito, Equador"
2078.333333,4,25.94,0.61,13.799999999999999,"Quito, Equador"
2078.416667,5,26.43,0.63,19.799999999999997,"Quito, Equador"
2078.5,6,26.06,0.65,6.000000000000001,"Quito, Equador"
2078.583333,7,25.7,0.64,1.4000000000000001,"Quito, Equador"
2078.666667,8,25.79,0.58,7.1000000000000005,"Quito, Equador"
2078.75,9,25.56,0.56,11.200000000000001,"Quito, Equador"
2078.833333,10,25.45,0.54,12.7,"Quito, Equador"
2078.916667,11,25.26,0.52,13.600000000000001,"Quito, Equador"
2079,12,24.35,0.52,11.9,"Quito, Equador"
2079.083333,1,24.77,0.51,9.1,"Quito, Equador"
2079.166667,2,25.26,0.51,9.899999999999999,"Quito, Equador"
2079.25,3,25.29,0.49,11.600000000000001,"Quito, Equador"
2079.333333,4,24.86,0.5,18.000000000000004,"Quito, Equador"
2079.416667,5,24.54,0.53,6.4,"Quito, Equador"
2079.5,6,24.34,0.55,2.3,"Quito, Equador"
2079.583333,7,23.86,0.57,1.2,"Quito, Equador"
2079.666667,8,24.68,0.58,5.8999999999999995,"Quito, Equador"
2079.75,9,24.92,0.58,11.600000000000001,"Quito, Equador"
2079.833333,10,25.14,0.57,11.7,"Quito, Equador"
2079.916667,11,25.04,0.58,11.299999999999999,"Quito, Equador"
2080,12,25.07,0.58,16.799999999999997,"Quito, Equador"
2080.083333,1,25.42,0.55,11,"Quito, Equador"
2080.166667,2,25.28,0.54,13.999999999999998,"Quito, Equador"
2080.25,3,25.64,0.54,14.100000000000001,"Quito, Equador"
2080.333333,4,25.48,0.54,14.200000000000001,"Quito, Equador"
2080.416667,5,25,0.54,5.6000000000000005,"Quito, Equador"
2080.5,6,25.15,0.58,3.4999999999999996,"Quito, Equador"
2080.583333,7,25.17,0.6,2.4,"Quito, Equador"
2080.666667,8,25.8,0.6,5.5,"Quito, Equador"
2080.75,9,25.61,0.6,7.1000000000000005,"Quito, Equador"
2080.833333,10,25.93,0.62,11.299999999999999,"Quito, Equador"
2080.916667,11,25.95,0.64,15.4,"Quito, Equador"
2081,12,26.36,0.7,11.7,"Quito, Equador"
2081.083333,1,26.34,0.66,10.7,"Quito, Equador"
2081.166667,2,26.58,0.68,8.1,"Quito, Equador"
2081.25,3,26.98,0.61,12.9,"Quito, Equador"
2081.333333,4,26.4,0.56,11.799999999999999,"Quito, Equador"
2081.416667,5,26.11,0.55,10.8,"Quito, Equador"
2081.5,6,25.29,0.58,3.2,"Quito, Equador"
2081.583333,7,25.14,0.64,1.3,"Quito, Equador"
2081.666667,8,25.9,0.59,4.1000000000000005,"Quito, Equador"
2081.75,9,25.52,0.55,10.6,"Quito, Equador"
2081.833333,10,25.69,0.54,13.3,"Quito, Equador"
2081.916667,11,25.46,0.55,14.400000000000002,"Quito, Equador"
2082,12,24.98,0.55,15.299999999999999,"Quito, Equador"
2082.083333,1,25.36,0.55,13.3,"Quito, Equador"
2082.166667,2,25.82,0.55,9.2,"Quito, Equador"
2082.25,3,25.8,0.55,16.3,"Quito, Equador"
2082.333333,4,25.78,0.59,15.8,"Quito, Equador"
2082.416667,5,25.22,0.57,7.7,"Quito, Equador"
2082.5,6,25.03,0.59,3.0000000000000004,"Quito, Equador"
2082.583333,7,24.93,0.6,1.3,"Quito, Equador"
2082.666667,8,25.37,0.59,5.5,"Quito, Equador"
2082.75,9,25.28,0.57,8.600000000000001,"Quito, Equador"
2082.833333,10,25.37,0.56,10,"Quito, Equador"
2082.916667,11,25.35,0.55,12.2,"Quito, Equador"
2083,12,24.99,0.55,14.6,"Quito, Equador"
2083.083333,1,25.55,0.54,10.500000000000002,"Quito, Equador"
2083.166667,2,25.45,0.52,8.799999999999999,"Quito, Equador"
2083.25,3,25.36,0.52,16.5,"Quito, Equador"
2083.333333,4,25.68,0.54,13.5,"Quito, Equador"
2083.416667,5,24.7,0.56,5.1,"Quito, Equador"
2083.5,6,24.85,0.59,2.3,"Quito, Equador"
2083.583333,7,25.18,0.6,1.7000000000000002,"Quito, Equador"
2083.666667,8,25.71,0.57,2.1999999999999997,"Quito, Equador"
2083.75,9,25.15,0.55,9.2,"Quito, Equador"
2083.833333,10,25.46,0.54,11.7,"Quito, Equador"
2083.916667,11,25.29,0.53,16.5,"Quito, Equador"
2084,12,25.11,0.53,12.6,"Quito, Equador"
2084.083333,1,25.18,0.53,9.5,"Quito, Equador"
2084.166667,2,25.88,0.53,8,"Quito, Equador"
2084.25,3,25.84,0.49,15.9,"Quito, Equador"
2084.333333,4,25.18,0.51,12.6,"Quito, Equador"
2084.416667,5,25.31,0.52,4.8,"Quito, Equador"
2084.5,6,24.79,0.52,5,"Quito, Equador"
2084.583333,7,24.53,0.54,2.6,"Quito, Equador"
2084.666667,8,24.54,0.54,5.6000000000000005,"Quito, Equador"
2084.75,9,24.91,0.54,8.7,"Quito, Equador"
2084.833333,10,25.42,0.53,10.900000000000002,"Quito, Equador"
2084.916667,11,25.45,0.54,13.4,"Quito, Equador"
2085,12,25.28,0.55,9.1,"Quito, Equador"
2085.083333,1,25.76,0.57,8.799999999999999,"Quito, Equador"
2085.166667,2,25.38,0.55,16.2,"Quito, Equador"
2085.25,3,25.08,0.52,17.3,"Quito, Equador"
2085.333333,4,25.3,0.52,19.6,"Quito, Equador"
2085.416667,5,25.34,0.57,10.2,"Quito, Equador"
2085.5,6,25.34,0.61,2.4,"Quito, Equador"
2085.583333,7,25.47,0.61,2.6,"Quito, Equador"
2085.666667,8,25.95,0.6,2.7,"Quito, Equador"
2085.75,9,25.83,0.58,7.1000000000000005,"Quito, Equador"
2085.833333,10,26.13,0.57,11.299999999999999,"Quito, Equador"
2085.916667,11,25.82,0.57,18.6,"Quito, Equador"
2086,12,25.8,0.6,13.4,"Quito, Equador"
2086.083333,1,25.78,0.6,12.5,"Quito, Equador"
2086.166667,2,26.18,0.53,15.6,"Quito, Equador"
2086.25,3,25.67,0.5,16.799999999999997,"Quito, Equador"
2086.333333,4,25.41,0.52,15.6,"Quito, Equador"
2086.416667,5,25.16,0.58,6.1,"Quito, Equador"
2086.5,6,25.44,0.61,4.8,"Quito, Equador"
2086.583333,7,25.69,0.64,1.7000000000000002,"Quito, Equador"
2086.666667,8,26.23,0.59,3.0000000000000004,"Quito, Equador"
2086.75,9,25.87,0.57,6.6000000000000005,"Quito, Equador"
2086.833333,10,25.71,0.56,11.299999999999999,"Quito, Equador"
2086.916667,11,25.73,0.57,12.000000000000002,"Quito, Equador"
2087,12,25.33,0.57,18.4,"Quito, Equador"
2087.083333,1,25.58,0.56,8.3,"Quito, Equador"
2087.166667,2,25.68,0.55,10.900000000000002,"Quito, Equador"
2087.25,3,25.49,0.52,14.799999999999999,"Quito, Equador"
2087.333333,4,25.66,0.52,12.6,"Quito, Equador"
2087.416667,5,24.95,0.52,8.3,"Quito, Equador"
2087.5,6,25.25,0.56,2.3,"Quito, Equador"
2087.583333,7,25.23,0.58,1.6,"Quito, Equador"
2087.666667,8,25.18,0.59,5.5,"Quito, Equador"
2087.75,9,25.14,0.58,9.2,"Quito, Equador"
2087.833333,10,25.78,0.55,9.4,"Quito, Equador"
2087.916667,11,25.65,0.54,12.7,"Quito, Equador"
2088,12,25.15,0.54,16.400000000000002,"Quito, Equador"
2088.083333,1,25.09,0.51,11.299999999999999,"Quito, Equador"
2088.166667,2,26.14,0.52,10.299999999999999,"Quito, Equador"
2088.25,3,25.68,0.53,15.7,"Quito, Equador"
2088.333333,4,26.17,0.57,12.000000000000002,"Quito, Equador"
2088.416667,5,25.59,0.65,15.8,"Quito, Equador"
2088.5,6,25.73,0.71,4.300000000000001,"Quito, Equador"
2088.583333,7,26.36,0.65,2,"Quito, Equador"
2088.666667,8,26.21,0.59,6.800000000000001,"Quito, Equador"
2088.75,9,26.3,0.56,8.399999999999999,"Quito, Equador"
2088.833333,10,25.7,0.53,10.8,"Quito, Equador"
2088.916667,11,25.49,0.53,18.4,"Quito, Equador"
2089,12,25.5,0.54,13.100000000000001,"Quito, Equador"
2089.083333,1,25.62,0.56,12.7,"Quito, Equador"
2089.166667,2,25.62,0.54,13.100000000000001,"Quito, Equador"
2089.25,3,25.54,0.51,16.5,"Quito, Equador"
2089.333333,4,25.94,0.49,17.4,"Quito, Equador"
2089.416667,5,25.6,0.55,14.499999999999998,"Quito, Equador"
2089.5,6,25.04,0.6,1.8000000000000003,"Quito, Equador"
2089.583333,7,24.96,0.63,1.6,"Quito, Equador"
2089.666667,8,26.05,0.6,3.3000000000000003,"Quito, Equador"
2089.75,9,26.23,0.57,6.4,"Quito, Equador"
2089.833333,10,25.81,0.55,10.4,"Quito, Equador"
2089.916667,11,25.61,0.54,15.8,"Quito, Equador"
2090,12,25.74,0.55,12.000000000000002,"Quito, Equador"
2090.083333,1,25.46,0.55,11.4,"Quito, Equador"
2090.166667,2,25.74,0.53,12.000000000000002,"Quito, Equador"
2090.25,3,26.19,0.48,12.9,"Quito, Equador"
2090.333333,4,25.98,0.51,16.400000000000002,"Quito, Equador"
2090.416667,5,25.7,0.54,14.899999999999999,"Quito, Equador"
2090.5,6,25.28,0.6,3.4999999999999996,"Quito, Equador"
2090.583333,7,25.28,0.61,2.8000000000000003,"Quito, Equador"
2090.666667,8,25.89,0.58,4.300000000000001,"Quito, Equador"
2090.75,9,25.73,0.57,9.6,"Quito, Equador"
2090.833333,10,25.54,0.57,12.999999999999998,"Quito, Equador"
2090.916667,11,25.52,0.55,16.799999999999997,"Quito, Equador"
2091,12,25.45,0.58,17,"Quito, Equador"
2091.083333,1,25.79,0.61,12.5,"Quito, Equador"
2091.166667,2,26.11,0.56,7.6,"Quito, Equador"
2091.25,3,25.89,0.51,13.5,"Quito, Equador"
2091.333333,4,26.06,0.54,21.9,"Quito, Equador"
2091.416667,5,25.04,0.56,8.200000000000001,"Quito, Equador"
2091.5,6,25.58,0.59,3.8,"Quito, Equador"
2091.583333,7,25.38,0.58,2.0999999999999996,"Quito, Equador"
2091.666667,8,26.15,0.57,3.9,"Quito, Equador"
2091.75,9,25.61,0.55,9.899999999999999,"Quito, Equador"
2091.833333,10,25.72,0.53,12.5,"Quito, Equador"
2091.916667,11,25.45,0.52,13.100000000000001,"Quito, Equador"
2092,12,24.82,0.51,13.600000000000001,"Quito, Equador"
2092.083333,1,24.67,0.51,14.899999999999999,"Quito, Equador"
2092.166667,2,25.53,0.52,14.6,"Quito, Equador"
2092.25,3,25.49,0.54,16.400000000000002,"Quito, Equador"
2092.333333,4,25.43,0.56,10,"Quito, Equador"
2092.416667,5,25.53,0.63,7.5,"Quito, Equador"
2092.5,6,25.84,0.65,2.4,"Quito, Equador"
2092.583333,7,25.84,0.63,1.3,"Quito, Equador"
2092.666667,8,26.74,0.59,3.4000000000000004,"Quito, Equador"
2092.75,9,26.75,0.58,5,"Quito, Equador"
2092.833333,10,26.32,0.54,8.600000000000001,"Quito, Equador"
2092.916667,11,25.97,0.55,14.899999999999999,"Quito, Equador"
2093,12,25.8,0.58,14.3,"Quito, Equador"
2093.083333,1,26.3,0.58,6.8999999999999995,"Quito, Equador"
2093.166667,2,26.09,0.56,17.599999999999998,"Quito, Equador"
2093.25,3,25.92,0.54,20.900000000000002,"Quito, Equador"
2093.333333,4,25.97,0.57,18.7,"Quito, Equador"
2093.416667,5,26,0.55,9.3,"Quito, Equador"
2093.5,6,25.58,0.55,2.9000000000000004,"Quito, Equador"
2093.583333,7,25.26,0.58,1.8000000000000003,"Quito, Equador"
2093.666667,8,25.48,0.56,5,"Quito, Equador"
2093.75,9,25.69,0.56,6.7,"Quito, Equador"
2093.833333,10,25.63,0.56,10.6,"Quito, Equador"
2093.916667,11,25.85,0.55,12.9,"Quito, Equador"
2094,12,25.59,0.52,15.100000000000001,"Quito, Equador"
2094.083333,1,25.54,0.51,7.9,"Quito, Equador"
2094.166667,2,25.97,0.5,12.999999999999998,"Quito, Equador"
2094.25,3,25.54,0.5,13.200000000000001,"Quito, Equador"
2094.333333,4,25.92,0.52,12.000000000000002,"Quito, Equador"
2094.416667,5,25.36,0.53,6.6000000000000005,"Quito, Equador"
2094.5,6,25.15,0.56,2.1999999999999997,"Quito, Equador"
2094.583333,7,24.97,0.56,1.9,"Quito, Equador"
2094.666667,8,26.06,0.56,2.1999999999999997,"Quito, Equador"
2094.75,9,25.39,0.53,8.1,"Quito, Equador"
2094.833333,10,25.77,0.54,9.1,"Quito, Equador"
2094.916667,11,25.63,0.53,10.100000000000001,"Quito, Equador"
2095,12,25.47,0.52,15.8,"Quito, Equador"
2095.083333,1,25.38,0.5,10.900000000000002,"Quito, Equador"
2095.166667,2,25.86,0.52,12.9,"Quito, Equador"
2095.25,3,26.11,0.53,13.200000000000001,"Quito, Equador"
2095.333333,4,25.85,0.53,14.6,"Quito, Equador"
2095.416667,5,25.16,0.54,5,"Quito, Equador"
2095.5,6,24.23,0.55,2.8000000000000003,"Quito, Equador"
2095.583333,7,24.48,0.58,3.0000000000000004,"Quito, Equador"
2095.666667,8,25.59,0.57,3.4999999999999996,"Quito, Equador"
2095.75,9,25.64,0.56,9.2,"Quito, Equador"
2095.833333,10,25.99,0.56,8.3,"Quito, Equador"
2095.916667,11,25.72,0.57,16.7,"Quito, Equador"
2096,12,25.92,0.62,18.6,"Quito, Equador"
2096.083333,1,26.14,0.61,13.600000000000001,"Quito, Equador"
2096.166667,2,26.64,0.59,10.299999999999999,"Quito, Equador"
2096.25,3,26.62,0.58,16.799999999999997,"Quito, Equador"
2096.333333,4,26.19,0.54,13.600000000000001,"Quito, Equador"
2096.416667,5,25.13,0.53,6.999999999999999,"Quito, Equador"
2096.5,6,25.52,0.55,2.9000000000000004,"Quito, Equador"
2096.583333,7,24.51,0.59,3.6000000000000005,"Quito, Equador"
2096.666667,8,25.67,0.57,3.1,"Quito, Equador"
2096.75,9,25.84,0.55,9.5,"Quito, Equador"
2096.833333,10,26,0.56,10.500000000000002,"Quito, Equador"
2096.916667,11,26.08,0.57,12.3,"Quito, Equador"
2097,12,25.95,0.59,17.7,"Quito, Equador"
2097.083333,1,26.42,0.64,11.600000000000001,"Quito, Equador"
2097.166667,2,26.9,0.63,8.200000000000001,"Quito, Equador"
2097.25,3,27.02,0.6,10.100000000000001,"Quito, Equador"
2097.333333,4,26.63,0.62,15.299999999999999,"Quito, Equador"
2097.416667,5,26.67,0.63,8.1,"Quito, Equador"
2097.5,6,26.61,0.66,11.200000000000001,"Quito, Equador"
